name,dob,gender,aadhaar_number,address,name_length,name_type,dob_valid,masked_aadhaar,aadhaar_number_length,aadhaar_number_type,address_length,address_type,aadhaar_valid
Jonathan Weaver,19/08/1973,Male,XXXX XXXX 6054,"2831 Cook Shoals Suite 884, South Mariatown, FL 92468",15,Valid,Valid,Valid,14,Invalid,53.0,Valid,Valid
Benjamin Brown,20/01/1951,Male,XXXX XXXX 6480,"676 Lewis View Apt. 406, East Sherylside, HI 46543",14,Valid,Valid,Valid,14,Invalid,50.0,Valid,Valid
Alexandria Scott,17/09/1983,Male,XXXX XXXX 7355,"9896 Ronald Street Suite 861, Nicolemouth, NJ 63487",16,Valid,Valid,Valid,14,Invalid,51.0,Valid,Valid
Charlotte Swanson,30/10/1954,Other,XXXX XXXX 7746,"74945 Walker Prairie Suite 138, East Carlos, OK 29406",17,Valid,Valid,Valid,14,Invalid,53.0,Valid,Valid
Renee Miller,31/07/1960,Other,XXXX XXXX 3933,"2344 Moss Expressway Suite 298, West Colleen, WI 89416",12,Valid,Valid,Valid,14,Invalid,54.0,Valid,Valid
Christine Stevens,14/01/1978,Other,XXXX XXXX 0780,"17967 Ramos Fall Apt. 650, Michaelstad, IA 00616",17,Valid,Valid,Valid,14,Invalid,48.0,Valid,Valid
Donna Meyer,13/08/1991,Female,XXXX XXXX 7378,"30961 Brown Village Suite 045, Antonioport, AZ 30694",11,Valid,Valid,Valid,14,Invalid,52.0,Valid,Valid
John Strickland,12/11/1980,Other,XXXX XXXX 9299,"2949 Phillip Prairie Suite 891, West Josephmouth, TX 90391",15,Valid,Valid,Valid,14,Invalid,58.0,Valid,Valid
Brent Sullivan,07/06/1978,Other,XXXX XXXX 2269,"3244 Denise Land, Markton, MH 57199",14,Valid,Valid,Valid,14,Invalid,35.0,Valid,Valid
David Trujillo,07/07/1956,Male,XXXX XXXX 0603,"6714 Horn Glen, Rebeccafort, WI 83212",14,Valid,Valid,Valid,14,Invalid,37.0,Valid,Valid
Ernest Grimes,31/03/1976,Male,XXXX XXXX 8062,"69191 Mccoy Ports Apt. 440, Brittanyland, IA 12995",13,Valid,Valid,Valid,14,Invalid,50.0,Valid,Valid
John Clark,16/12/1978,Male,XXXX XXXX 5755,"4313 Barbara Route Suite 853, Munozbury, TX 93526",10,Valid,Valid,Valid,14,Invalid,49.0,Valid,Valid
Bradley Randolph,16/08/1986,Male,XXXX XXXX 3751,"PSC 0193, Box 3369, APO AA 90554",16,Valid,Valid,Valid,14,Invalid,32.0,Valid,Valid
Robert Young,26/01/1973,Female,XXXX XXXX 3480,"959 Wilson Fall Suite 186, East Pam, GA 35400",12,Valid,Valid,Valid,14,Invalid,45.0,Valid,Valid
Donald Hamilton,08/04/1954,Female,XXXX XXXX 8002,"644 Charles Neck, Wattsstad, LA 69002",15,Valid,Valid,Valid,14,Invalid,37.0,Valid,Valid
Sean Michael,17/11/2000,Other,XXXX XXXX 4671,"713 Nelson Mews, Aguirreport, PW 46637",12,Valid,Valid,Valid,14,Invalid,38.0,Valid,Valid
Joseph Larsen,20/08/2006,Male,XXXX XXXX 7995,"USNV Carroll, FPO AA 94626",13,Valid,Valid,Valid,14,Invalid,26.0,Valid,Valid
Aaron Chandler,03/09/1951,Female,XXXX XXXX 8408,"1131 Patrick Flat, Washingtonshire, NC 26139",14,Valid,Valid,Valid,14,Invalid,44.0,Valid,Valid
Crystal Preston,31/08/1992,Female,XXXX XXXX 6094,"90954 Peterson Forest Suite 441, Huffborough, OR 29980",15,Valid,Valid,Valid,14,Invalid,54.0,Valid,Valid
Tiffany Thomas,06/06/1952,Female,XXXX XXXX 6634,"7826 Cox Camp Apt. 803, Edwardview, ND 38768",14,Valid,Valid,Valid,14,Invalid,44.0,Valid,Valid
Mike Mullins,06/05/1993,Female,XXXX XXXX 8859,"715 Travis Well, Evanshaven, UT 69082",12,Valid,Valid,Valid,14,Invalid,37.0,Valid,Valid
Alice Rhodes,01/06/1995,Other,XXXX XXXX 7861,"483 Roberson Rapids, Mooneymouth, KY 71898",12,Valid,Valid,Valid,14,Invalid,42.0,Valid,Valid
Catherine Bennett,24/07/2005,Other,XXXX XXXX 0837,"2753 Johnson Crossroad Apt. 402, Bradshawtown, LA 01832",17,Valid,Valid,Valid,14,Invalid,55.0,Valid,Valid
Joshua Herrera,10/03/1960,Female,XXXX XXXX 1289,"8719 Barton Well Apt. 797, Millerfurt, AK 35777",14,Valid,Valid,Valid,14,Invalid,47.0,Valid,Valid
Melissa Smith,23/03/1955,Male,XXXX XXXX 9251,"632 Barton Cliff, Santosstad, LA 57140",13,Valid,Valid,Valid,14,Invalid,38.0,Valid,Valid
Melissa Baker,31-02-2000,Unknown,2,"Unit 2799 Box 5271, DPO AP 01768",13,Valid,Invalid,Invalid,1,Invalid,32.0,Valid,Invalid
Amy Lowe,28/07/1948,Male,XXXX XXXX 3955,"271 Anne Path, Port James, HI 47517",8,Valid,Valid,Valid,14,Invalid,35.0,Valid,Valid
Lisa Mccoy,22/05/1965,Male,XXXX XXXX 5329,"392 Deborah Center, West Meredithhaven, WV 37408",10,Valid,Valid,Valid,14,Invalid,48.0,Valid,Valid
Alyssa Benson,11/11/1971,Female,XXXX XXXX 2807,"395 Ramos Highway, Williamsberg, ID 36313",13,Valid,Valid,Valid,14,Invalid,41.0,Valid,Valid
James Huber,01/04/1957,Other,XXXX XXXX 6753,"60586 Patrick Hollow, Erictown, GU 64397",11,Valid,Valid,Valid,14,Invalid,40.0,Valid,Valid
Shannon Klein,22/08/1968,Female,XXXX XXXX 5004,"75984 Elizabeth Trace, Lake Melissa, ID 71646",13,Valid,Valid,Valid,14,Invalid,45.0,Valid,Valid
Lynn Torres,29/01/1985,Other,XXXX XXXX 5151,"9901 Barajas Ridges, Lake Robinville, HI 60067",11,Valid,Valid,Valid,14,Invalid,46.0,Valid,Valid
Jeffrey Galvan,18/03/1966,Female,XXXX XXXX 8014,"15705 Amanda Rapid Suite 411, Kristinland, PW 33334",14,Valid,Valid,Valid,14,Invalid,51.0,Valid,Valid
Robert Miller,11/10/1964,Male,XXXX XXXX 7750,"786 Martinez Mountain, Port Nicolas, HI 38602",13,Valid,Valid,Valid,14,Invalid,45.0,Valid,Valid
Richard Hicks MD,29/08/1989,Male,XXXX XXXX 7115,"93170 Sean Drive, Richardland, AZ 78795",16,Valid,Valid,Valid,14,Invalid,39.0,Valid,Valid
Nicholas Burton,11/04/1996,Male,XXXX XXXX 7707,"2043 Caldwell Field Suite 725, East Matthewland, RI 79196",15,Valid,Valid,Valid,14,Invalid,57.0,Valid,Valid
Dylan Rowe,23/10/1952,Female,XXXX XXXX 4821,"962 Robert Track Suite 577, Jamesbury, DE 63303",10,Valid,Valid,Valid,14,Invalid,47.0,Valid,Valid
Charles Davis,26/01/1970,Male,XXXX XXXX 9293,"078 Edward Ranch, East Brett, LA 58318",13,Valid,Valid,Valid,14,Invalid,38.0,Valid,Valid
Makayla Schmidt,24/03/1976,Other,XXXX XXXX 7576,"15517 Shannon Groves Apt. 540, Summerport, WI 27903",15,Valid,Valid,Valid,14,Invalid,51.0,Valid,Valid
Joseph Wise,10/07/1970,Male,XXXX XXXX 7258,"828 Taylor Pass, Vernonberg, SC 28165",11,Valid,Valid,Valid,14,Invalid,37.0,Valid,Valid
Erin Brown,18/11/1975,Other,XXXX XXXX 9674,"156 Wade Drives Suite 778, Joemouth, MH 47760",10,Valid,Valid,Valid,14,Invalid,45.0,Valid,Valid
Tammy Howard MD,06/04/1961,Female,XXXX XXXX 3750,"64177 Gonzalez Streets, North Virginia, RI 58002",15,Valid,Valid,Valid,14,Invalid,48.0,Valid,Valid
Casey Ellis,24/09/1995,Other,XXXX XXXX 5576,"7490 Joyce Freeway, Watkinsborough, UT 34687",11,Valid,Valid,Valid,14,Invalid,44.0,Valid,Valid
Taylor Archer,23/02/1971,Male,XXXX XXXX 2032,"707 Harmon Islands, East Nathan, GA 08818",13,Valid,Valid,Valid,14,Invalid,41.0,Valid,Valid
Andrea Montes,23/08/2005,Female,XXXX XXXX 4884,"7418 Williams Mission, New Rachelland, IA 63635",13,Valid,Valid,Valid,14,Invalid,47.0,Valid,Valid
Cindy Miller,28/10/1947,Male,XXXX XXXX 8136,"230 Stone Bypass, Stephanieshire, TX 77113",12,Valid,Valid,Valid,14,Invalid,42.0,Valid,Valid
Briana Chavez,03/11/1985,Female,XXXX XXXX 0434,"6523 Larry Valley, East Malloryshire, KY 86347",13,Valid,Valid,Valid,14,Invalid,46.0,Valid,Valid
Ian Mason,17/11/1987,Female,XXXX XXXX 3032,"0762 Eric Common, North Gina, MO 23283",9,Valid,Valid,Valid,14,Invalid,38.0,Valid,Valid
Mary Greene,06/11/1951,Other,XXXX XXXX 9457,"498 Griffin Vista Suite 981, Francofurt, FM 45865",11,Valid,Valid,Valid,14,Invalid,49.0,Valid,Valid
Tonya Wall,04/01/1959,Male,XXXX XXXX 8032,"237 Marshall Mill, New Stevenbury, KY 90743",10,Valid,Valid,Valid,14,Invalid,43.0,Valid,Valid
Mike Suarez,11/05/2004,Other,XXXX XXXX 0444,"61767 Janice Ports Apt. 895, Jenniferport, UT 16817",11,Valid,Valid,Valid,14,Invalid,51.0,Valid,Valid
Sabrina Smith MD,20/04/1988,Other,XXXX XXXX 0824,"5601 Dominguez Crossroad Apt. 008, Michaelside, AK 16644",16,Valid,Valid,Valid,14,Invalid,56.0,Valid,Valid
Jared Thompson,31/10/1977,Female,XXXX XXXX 9940,"268 Glenda Mission Suite 334, Rebekahside, NY 38261",14,Valid,Valid,Valid,14,Invalid,51.0,Valid,Valid
Jamie Williams,13/07/1985,Other,XXXX XXXX 8177,"486 Merritt Overpass Apt. 688, Brittanychester, IA 75919",14,Valid,Valid,Valid,14,Invalid,56.0,Valid,Valid
Craig Melton,27/09/2047,Unknown,0191604,,12,Valid,Future,Invalid,7,Invalid,,Invalid,Invalid
Antonio Gardner,22/03/1992,Male,XXXX XXXX 8122,"552 Pamela Lodge, Sethchester, WV 81441",15,Valid,Valid,Valid,14,Invalid,39.0,Valid,Valid
Aaron Fisher,27/04/1950,Male,XXXX XXXX 0198,"2125 Gonzalez Canyon, Port Jessica, MS 20326",12,Valid,Valid,Valid,14,Invalid,44.0,Valid,Valid
Marissa Martin,06/05/1985,Female,XXXX XXXX 3892,"691 Charles Road Suite 975, Lefurt, GA 95775",14,Valid,Valid,Valid,14,Invalid,44.0,Valid,Valid
Nicole Richard,07/08/1967,Other,XXXX XXXX 5823,"97857 Harris Ports Apt. 902, Port Ianburgh, NV 89638",14,Valid,Valid,Valid,14,Invalid,52.0,Valid,Valid
Charles Long,29/09/1994,Female,XXXX XXXX 7218,"0366 Angela Creek, Port Lance, NM 54629",12,Valid,Valid,Valid,14,Invalid,39.0,Valid,Valid
Kimberly Washington,11/06/1955,Male,XXXX XXXX 1750,"Unit 8845 Box 2034, DPO AA 01715",19,Valid,Valid,Valid,14,Invalid,32.0,Valid,Valid
Robert Ramirez,21/06/1958,Other,XXXX XXXX 5764,"8792 Bridget Trail Apt. 968, Lake Laura, AZ 28176",14,Valid,Valid,Valid,14,Invalid,49.0,Valid,Valid
Leslie Phillips,17/01/2003,Female,XXXX XXXX 2288,"38570 Jones Isle Suite 284, Meghanberg, LA 01952",15,Valid,Valid,Valid,14,Invalid,48.0,Valid,Valid
Marissa Goodwin,31/03/2006,Female,XXXX XXXX 3120,"96492 Alexander Throughway Apt. 851, Staffordhaven, NY 49611",15,Valid,Valid,Valid,14,Invalid,60.0,Valid,Valid
Bradley Herman,24/05/1964,Other,XXXX XXXX 6086,"90829 Fox Port, Lopezfurt, WV 74790",14,Valid,Valid,Valid,14,Invalid,35.0,Valid,Valid
Donna Diaz,19/04/1973,Male,XXXX XXXX 7549,"3596 Daniel Highway Suite 469, Lake Henryville, GU 20424",10,Valid,Valid,Valid,14,Invalid,56.0,Valid,Valid
Bryan Miller,28/07/1996,Female,XXXX XXXX 5021,"31660 Myers Fords Apt. 064, Port Christopher, HI 80988",12,Valid,Valid,Valid,14,Invalid,54.0,Valid,Valid
Timothy Benjamin,20/06/1979,Other,XXXX XXXX 2439,"73500 Gardner Plains Suite 084, Port Natalie, NC 22841",16,Valid,Valid,Valid,14,Invalid,54.0,Valid,Valid
Kevin Nguyen,31/07/1993,Male,XXXX XXXX 9182,"92137 Graham Station, Velezview, IL 16312",12,Valid,Valid,Valid,14,Invalid,41.0,Valid,Valid
Joshua Smith,27/04/1947,Female,XXXX XXXX 8530,"4302 Watson Mews Suite 764, Mollyland, SC 75530",12,Valid,Valid,Valid,14,Invalid,47.0,Valid,Valid
Andrew Grimes,23/12/1981,Female,XXXX XXXX 9095,"2389 Mary Landing Suite 807, Goodmanview, ME 34354",13,Valid,Valid,Valid,14,Invalid,50.0,Valid,Valid
James Rivas,31/12/1984,Female,XXXX XXXX 8886,"7667 Danielle Gardens, Lake Corytown, RI 01465",11,Valid,Valid,Valid,14,Invalid,46.0,Valid,Valid
Erica Moreno,28/12/1967,Other,XXXX XXXX 2598,"Unit 3496 Box 7722, DPO AE 89974",12,Valid,Valid,Valid,14,Invalid,32.0,Valid,Valid
Dale Osborne,07/01/1977,Other,XXXX XXXX 2189,"9492 Evans Wells Suite 342, West Stephanieside, NY 87492",12,Valid,Valid,Valid,14,Invalid,56.0,Valid,Valid
Brent Brown,21/06/1969,Female,XXXX XXXX 3744,"14132 Stephanie Vista Suite 045, Port Daniel, WV 19706",11,Valid,Valid,Valid,14,Invalid,54.0,Valid,Valid
Hayden Miller,28/07/1954,Other,XXXX XXXX 0751,"573 Robert Islands, Lake Jasonburgh, AZ 47852",13,Valid,Valid,Valid,14,Invalid,45.0,Valid,Valid
Patrick Russell,26/10/1956,Male,XXXX XXXX 7253,"Unit 0356 Box 4184, DPO AA 10775",15,Valid,Valid,Valid,14,Invalid,32.0,Valid,Valid
Diane Garcia,26/10/1958,Other,XXXX XXXX 4674,"4971 Kelly Throughway Suite 491, North Kevinfurt, KS 21495",12,Valid,Valid,Valid,14,Invalid,58.0,Valid,Valid
Lori Price,08/10/2004,Female,XXXX XXXX 9228,"50857 Jacobs Mews Apt. 234, Cliffordtown, GA 27741",10,Valid,Valid,Valid,14,Invalid,50.0,Valid,Valid
Mr. Shawn Copeland,09/10/1956,Female,XXXX XXXX 8263,"9822 Anthony View Suite 382, Benderport, MP 83576",18,Valid,Valid,Valid,14,Invalid,49.0,Valid,Valid
Raymond Andrade,27/04/1984,Female,XXXX XXXX 9875,"8062 Mendez Burgs Apt. 825, West Aaron, CA 49628",15,Valid,Valid,Valid,14,Invalid,48.0,Valid,Valid
Philip Pierce,15/08/2003,Male,XXXX XXXX 1133,"PSC 8058, Box 8659, APO AE 48618",13,Valid,Valid,Valid,14,Invalid,32.0,Valid,Valid
Nathan Chapman,10/04/1954,Male,XXXX XXXX 2351,"6832 Kyle Summit Apt. 408, Lake Cole, WA 85018",14,Valid,Valid,Valid,14,Invalid,46.0,Valid,Valid
Elizabeth Valentine,22/08/1959,Female,XXXX XXXX 0389,"USNS Hart, FPO AP 45115",19,Valid,Valid,Valid,14,Invalid,23.0,Valid,Valid
Michelle Smith,07/05/1970,Male,XXXX XXXX 9926,"597 Charles Trace Suite 598, Port Lauren, MA 01045",14,Valid,Valid,Valid,14,Invalid,50.0,Valid,Valid
Abigail Lewis,28/03/2005,Male,XXXX XXXX 2352,"Unit 4171 Box 8376, DPO AP 76315",13,Valid,Valid,Valid,14,Invalid,32.0,Valid,Valid
Allison Reeves,25/02/1975,Female,XXXX XXXX 7838,"246 Gutierrez Row, East Reginaldchester, MN 36291",14,Valid,Valid,Valid,14,Invalid,49.0,Valid,Valid
Mr. Stephen Wiggins Jr.,26/07/2003,Male,XXXX XXXX 3192,"1715 Jessica Expressway Apt. 270, Barnettmouth, NY 33912",23,Valid,Valid,Valid,14,Invalid,56.0,Valid,Valid
Michelle Newman,09/07/1961,Male,XXXX XXXX 7899,"98496 Underwood Bridge Suite 236, South Holly, SC 32738",15,Valid,Valid,Valid,14,Invalid,55.0,Valid,Valid
Andrea Gallegos,14/12/1994,Male,XXXX XXXX 9330,"4414 Jones Lights, Lake Roberttown, ND 02349",15,Valid,Valid,Valid,14,Invalid,44.0,Valid,Valid
Paul Jackson,20/12/1965,Female,XXXX XXXX 5097,"9043 Solis Orchard, North Deannafort, MT 86405",12,Valid,Valid,Valid,14,Invalid,46.0,Valid,Valid
Timothy Pope,28/03/1952,Male,XXXX XXXX 3246,"18152 Raymond Land Apt. 150, South James, ND 45928",12,Valid,Valid,Valid,14,Invalid,50.0,Valid,Valid
Joseph Franklin,19/01/2006,Male,XXXX XXXX 6197,"2496 Jonathan Groves Suite 093, Davidmouth, LA 08362",15,Valid,Valid,Valid,14,Invalid,52.0,Valid,Valid
Raymond Larson,16/10/1961,Male,XXXX XXXX 8302,"1020 Gonzalez Shoals, Bradleyborough, MS 29535",14,Valid,Valid,Valid,14,Invalid,46.0,Valid,Valid
Jeremy Vaughn,16/10/1948,Female,XXXX XXXX 5665,"3195 Emily Key Apt. 729, Clarkfort, WA 75926",13,Valid,Valid,Valid,14,Invalid,44.0,Valid,Valid
Crystal Ramirez,08/05/1969,Other,XXXX XXXX 8294,"USNV Price, FPO AP 55716",15,Valid,Valid,Valid,14,Invalid,24.0,Valid,Valid
Michael Rodriguez,12/03/1995,Female,XXXX XXXX 1719,"201 Gregory Circles, Laurentown, TX 11690",17,Valid,Valid,Valid,14,Invalid,41.0,Valid,Valid
Natalie Suarez,01/01/1991,Other,XXXX XXXX 9180,"USS Shah, FPO AE 57963",14,Valid,Valid,Valid,14,Invalid,22.0,Valid,Valid
Tracy Glover,22/11/1982,Other,XXXX XXXX 1583,"99161 Kimberly Grove Apt. 646, South Jamieview, CO 39426",12,Valid,Valid,Valid,14,Invalid,56.0,Valid,Valid
Summer Yates,02/09/1995,Female,XXXX XXXX 5119,"96860 Cook Drive Apt. 071, Tinastad, IN 35962",12,Valid,Valid,Valid,14,Invalid,45.0,Valid,Valid
Wesley Moss,22/01/1945,Male,XXXX XXXX 6974,"8962 David Mill, New Seth, CA 06068",11,Valid,Valid,Valid,14,Invalid,35.0,Valid,Valid
Tracy Perez,07/12/2005,Female,XXXX XXXX 0448,"0482 Strickland Falls Apt. 300, Woodardstad, PW 30261",11,Valid,Valid,Valid,14,Invalid,53.0,Valid,Valid
Matthew Fuller,30/11/2003,Other,XXXX XXXX 9599,"6047 Brown Crossing Apt. 129, Kingborough, CO 32446",14,Valid,Valid,Valid,14,Invalid,51.0,Valid,Valid
Brian Schmidt,21/08/1988,Female,XXXX XXXX 9072,"7814 Kendra Lake, West Tammy, PA 07707",13,Valid,Valid,Valid,14,Invalid,38.0,Valid,Valid
Patrick Galloway,20/04/1994,Male,XXXX XXXX 2684,"7638 Jennifer Mission, Robertborough, WA 47632",16,Valid,Valid,Valid,14,Invalid,46.0,Valid,Valid
Donna Davis,06/03/1970,Other,XXXX XXXX 3635,"74299 Luis Throughway Apt. 682, Michaeltown, MO 52355",11,Valid,Valid,Valid,14,Invalid,53.0,Valid,Valid
Mariah Fuentes,28/03/1970,Male,XXXX XXXX 0041,"85709 Miller Path Apt. 352, Fitzpatrickfort, MA 09564",14,Valid,Valid,Valid,14,Invalid,53.0,Valid,Valid
Jacqueline Mack,01/07/1999,Female,XXXX XXXX 0155,"72888 Baker Village Apt. 422, Smithmouth, HI 68725",15,Valid,Valid,Valid,14,Invalid,50.0,Valid,Valid
Kimberly Schultz,01/06/1955,Male,XXXX XXXX 0662,"PSC 0678, Box 8446, APO AP 54719",16,Valid,Valid,Valid,14,Invalid,32.0,Valid,Valid
Adrian Reed,27/01/1980,Male,XXXX XXXX 1517,"0193 Gomez Hill, East Cindy, VI 88143",11,Valid,Valid,Valid,14,Invalid,37.0,Valid,Valid
Brian Beck,20/05/1977,Male,XXXX XXXX 2340,"1211 Stout Mountain Suite 431, South Michaelfort, NM 93592",10,Valid,Valid,Valid,14,Invalid,58.0,Valid,Valid
Frank Garrett,09/08/1996,Other,XXXX XXXX 0952,"213 Castillo Trafficway, East Emily, KS 84630",13,Valid,Valid,Valid,14,Invalid,45.0,Valid,Valid
Rebecca Martin,28/04/2003,Other,XXXX XXXX 2738,"93228 David Spring, New Daniellehaven, GA 06044",14,Valid,Valid,Valid,14,Invalid,47.0,Valid,Valid
Jeffrey Nelson,29/09/1972,Male,XXXX XXXX 5084,"025 Lopez Pine, Lisachester, NM 86951",14,Valid,Valid,Valid,14,Invalid,37.0,Valid,Valid
Cindy Farmer,18/01/1969,Male,XXXX XXXX 6313,"801 Young Ramp Suite 365, Port Jesseland, WY 51152",12,Valid,Valid,Valid,14,Invalid,50.0,Valid,Valid
Darius Morales,03/02/2001,Female,XXXX XXXX 3215,"42837 Jeffrey Prairie Apt. 513, Mejiaton, AL 92673",14,Valid,Valid,Valid,14,Invalid,50.0,Valid,Valid
Alexis Martin,27/03/1999,Female,XXXX XXXX 2689,"USNS Bell, FPO AP 78539",13,Valid,Valid,Valid,14,Invalid,23.0,Valid,Valid
Brittany Figueroa,22/02/1999,Female,XXXX XXXX 1444,"42736 Denise Shores, West Dianaview, GA 46069",17,Valid,Valid,Valid,14,Invalid,45.0,Valid,Valid
Eric Jacobs,12/10/2000,Female,XXXX XXXX 6335,"7464 Garcia Branch Apt. 900, Lake Julia, DE 40751",11,Valid,Valid,Valid,14,Invalid,49.0,Valid,Valid
Michael Hudson,14/09/1986,Male,XXXX XXXX 5536,"6648 Velasquez Ways Apt. 757, North Maurice, SD 26982",14,Valid,Valid,Valid,14,Invalid,53.0,Valid,Valid
Andre Garcia,29/05/1996,Other,XXXX XXXX 6298,"12025 Malone Road Apt. 323, Maddoxburgh, LA 70008",12,Valid,Valid,Valid,14,Invalid,49.0,Valid,Valid
Kimberly Erickson,04/05/1948,Other,XXXX XXXX 3823,"219 Jones Mount Suite 506, Bradleyfort, IN 59011",17,Valid,Valid,Valid,14,Invalid,48.0,Valid,Valid
John Anthony,24/07/1963,Female,XXXX XXXX 8656,"556 Elizabeth Highway Apt. 510, Port Barbaraland, DE 11062",12,Valid,Valid,Valid,14,Invalid,58.0,Valid,Valid
David Meyers,13/04/1957,Female,XXXX XXXX 1735,"67060 Ortiz Forest Suite 124, New Jonathan, MD 82601",12,Valid,Valid,Valid,14,Invalid,52.0,Valid,Valid
Billy Johnson,06/10/1973,Other,XXXX XXXX 0988,"992 Francisco Dam, Barreraview, AR 52001",13,Valid,Valid,Valid,14,Invalid,40.0,Valid,Valid
Steven Macias,31/12/1995,Male,XXXX XXXX 1369,"553 Turner Lodge Suite 151, Kathrynmouth, PR 07046",13,Valid,Valid,Valid,14,Invalid,50.0,Valid,Valid
Brandon Rivera,05/09/1963,Other,XXXX XXXX 9168,"05380 Rodriguez Estate Apt. 239, East Julie, GU 61797",14,Valid,Valid,Valid,14,Invalid,53.0,Valid,Valid
Natalie Long,05/06/1974,Female,XXXX XXXX 9526,"4979 Green Run Apt. 849, West Briannamouth, NH 77382",12,Valid,Valid,Valid,14,Invalid,52.0,Valid,Valid
Christine Miller,29/09/1964,Other,XXXX XXXX 8832,"16088 Thomas Coves Apt. 678, Port Christopherberg, IL 29425",16,Valid,Valid,Valid,14,Invalid,59.0,Valid,Valid
Jason Cannon,07/09/1944,Other,XXXX XXXX 0786,"3982 Eric Station Apt. 008, East Matthew, WA 98090",12,Valid,Valid,Valid,14,Invalid,50.0,Valid,Valid
Sandra Guerrero,23/12/1975,Male,XXXX XXXX 5197,"02469 Marco Tunnel, Greenport, IN 62594",15,Valid,Valid,Valid,14,Invalid,39.0,Valid,Valid
Helen Vaughn,28/08/1984,Female,XXXX XXXX 5054,"94028 Daugherty Mountains Apt. 308, West Ericchester, AZ 69445",12,Valid,Valid,Valid,14,Invalid,62.0,Valid,Valid
Sharon Moore,03/08/1973,Female,XXXX XXXX 2036,"40411 Moran Garden Suite 363, Robbinsview, OH 59054",12,Valid,Valid,Valid,14,Invalid,51.0,Valid,Valid
Jennifer Edwards,28/09/1996,Male,XXXX XXXX 8117,"635 Smith Ramp, Williamsfort, AK 54578",16,Valid,Valid,Valid,14,Invalid,38.0,Valid,Valid
Austin Lewis,05/01/1993,Male,XXXX XXXX 5756,"3094 Hamilton Path Suite 928, Millermouth, NH 23141",12,Valid,Valid,Valid,14,Invalid,51.0,Valid,Valid
Kimberly Johnson,28/06/1988,Female,XXXX XXXX 8060,"59313 Debra Camp, Rothburgh, SD 79038",16,Valid,Valid,Valid,14,Invalid,37.0,Valid,Valid
Brittney Lopez,24/11/1967,Female,XXXX XXXX 8563,"38068 Arthur Shore Apt. 899, Ellisland, HI 44161",14,Valid,Valid,Valid,14,Invalid,48.0,Valid,Valid
Margaret Cox,31/05/1983,Female,XXXX XXXX 1214,"89164 Kevin Ville, Lisamouth, MA 85126",12,Valid,Valid,Valid,14,Invalid,38.0,Valid,Valid
Dana Sullivan,29/07/2005,Other,XXXX XXXX 3283,"5049 Bryan Stravenue Apt. 836, West Vanessahaven, IL 63799",13,Valid,Valid,Valid,14,Invalid,58.0,Valid,Valid
Claire Lawrence,27/11/1964,Other,XXXX XXXX 7890,"098 Moore Ridges, Lake Jeffrey, ND 37830",15,Valid,Valid,Valid,14,Invalid,40.0,Valid,Valid
Jason Carroll,23/05/1950,Female,XXXX XXXX 4513,"674 Amanda Rapid Apt. 395, Port Alexisfort, VI 48858",13,Valid,Valid,Valid,14,Invalid,52.0,Valid,Valid
Jane Ruiz,05/08/1961,Other,XXXX XXXX 4458,"859 Tammy Green, Thomasmouth, IA 10497",9,Valid,Valid,Valid,14,Invalid,38.0,Valid,Valid
Heather Torres,10/11/1970,Male,XXXX XXXX 1006,"24599 Nelson Ridges, Lake April, MP 05579",14,Valid,Valid,Valid,14,Invalid,41.0,Valid,Valid
Jessica Garcia,07/02/1958,Male,XXXX XXXX 2583,"25766 Lori Brooks, Danieltown, SC 24503",14,Valid,Valid,Valid,14,Invalid,39.0,Valid,Valid
Scott Cummings,15/12/1955,Female,XXXX XXXX 3214,"013 Joann Fields Apt. 526, South Robert, MD 50423",14,Valid,Valid,Valid,14,Invalid,49.0,Valid,Valid
Juan Edwards,08/08/1966,Other,XXXX XXXX 1832,"10484 George Lodge Suite 277, Acostaberg, MN 63036",12,Valid,Valid,Valid,14,Invalid,50.0,Valid,Valid
Tammy Lyons,14/04/1957,Other,XXXX XXXX 1445,"307 Scott Mount Apt. 370, South Anthonyland, AZ 53169",11,Valid,Valid,Valid,14,Invalid,53.0,Valid,Valid
Lauren Coffey,12/02/1947,Other,XXXX XXXX 5751,"3768 Martin Square, Alvaradomouth, NC 94416",13,Valid,Valid,Valid,14,Invalid,43.0,Valid,Valid
Willie Davis,09/03/1977,Other,XXXX XXXX 9146,"88767 Ashley Fort, Perezborough, CT 76948",12,Valid,Valid,Valid,14,Invalid,41.0,Valid,Valid
Jose Brown Jr.,24/02/1969,Other,XXXX XXXX 9208,"4100 Schmidt Lights Suite 687, Jasonshire, TN 39663",14,Valid,Valid,Valid,14,Invalid,51.0,Valid,Valid
Cindy Parsons,29/11/1954,Male,XXXX XXXX 4063,"70290 Lopez Crossing Suite 957, Kennethmouth, AZ 99689",13,Valid,Valid,Valid,14,Invalid,54.0,Valid,Valid
Matthew Ray,17/12/1991,Other,XXXX XXXX 4994,"PSC 6434, Box 4482, APO AE 82832",11,Valid,Valid,Valid,14,Invalid,32.0,Valid,Valid
Alexandra Doyle,22/02/1992,Other,XXXX XXXX 3221,"8184 Bartlett Alley Apt. 789, Katieburgh, NJ 85601",15,Valid,Valid,Valid,14,Invalid,50.0,Valid,Valid
Jonathan Johnson,16/06/1948,Other,XXXX XXXX 4132,"USNS Clark, FPO AE 01526",16,Valid,Valid,Valid,14,Invalid,24.0,Valid,Valid
